FileFormat:0002.2 file with temperature of atmosphere
SN105HE102
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
56,45	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.4.20120406
MTP5HE102F5645K-38.60I70D219217+A1.1
Commentary:
SN105HE102
парабола ДНА = 2,5 град
НЕ102 - ПУ - ХВБ с ЦСД " S "
АЦП - 202 - 09 с контр.U пит.и М
оптопара серии - 2
Т out № 178 пл
БП LPS - 112
End Of Commentary

SYSTEM\summer.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	OutsideTemperature
29/10/2019 00:00:00	7,42	7,33	7,14	6,96	6,80	6,69	6,52	6,30	6,02	5,65	5,18	4,76	4,34	3,98	3,62	3,32	3,03	2,76	2,49	2,21	1,94	7,46
29/10/2019 00:05:00	7,17	7,18	7,00	6,79	6,54	6,30	6,05	5,80	5,55	5,28	5,02	4,75	4,49	4,22	3,95	3,69	3,43	3,20	2,97	2,75	2,54	7,53
29/10/2019 00:10:00	7,64	7,63	7,43	7,24	7,06	6,80	6,50	6,20	5,92	5,65	5,38	5,10	4,82	4,53	4,25	3,96	3,67	3,42	3,17	2,93	2,68	7,56
29/10/2019 00:15:00	7,75	7,73	7,53	7,28	6,97	6,65	6,38	6,13	5,81	5,54	5,30	5,06	4,82	4,56	4,30	4,04	3,77	3,54	3,31	3,09	2,87	7,52
29/10/2019 00:20:00	7,86	7,81	7,57	7,34	7,12	6,79	6,50	6,22	5,87	5,56	5,30	5,03	4,75	4,47	4,18	3,89	3,59	3,34	3,08	2,84	2,59	7,63
29/10/2019 00:25:00	7,89	7,86	7,58	7,29	7,00	6,76	6,46	6,12	5,78	5,46	5,15	4,85	4,55	4,25	3,95	3,65	3,36	3,10	2,85	2,60	2,35	7,70
29/10/2019 00:30:00	7,84	7,84	7,62	7,32	6,93	6,63	6,36	6,09	5,78	5,43	5,04	4,68	4,33	4,02	3,70	3,43	3,16	2,93	2,69	2,47	2,25	7,65
29/10/2019 00:35:00	7,93	7,81	7,59	7,36	7,13	6,79	6,47	6,17	5,90	5,55	5,11	4,71	4,32	3,97	3,62	3,32	3,03	2,77	2,52	2,27	2,03	7,70
29/10/2019 00:40:00	7,93	7,92	7,63	7,33	7,04	6,72	6,39	6,05	5,74	5,42	5,09	4,77	4,46	4,15	3,85	3,57	3,28	3,03	2,79	2,55	2,31	7,72
29/10/2019 00:45:00	7,72	7,65	7,34	7,03	6,74	6,41	6,07	5,72	5,41	5,10	4,80	4,51	4,22	3,93	3,64	3,35	3,07	2,83	2,59	2,36	2,13	7,79
