FileFormat:0002.2 file with temperature of atmosphere
SN105HE102
local	GMT or Local
0	GMT-Local=[hours]
0	Height[m]
0	0	0	Longitude                [grd]               [min]               [sec]
0	0	0	Latitude                [grd]               [min]               [sec]
N	NS
56,45	Freq[GHz]
0,00	dTemostat[K]
0,150	MessErr[K]
0,248	//[grad/step]
version 14.4.20120406
MTP5HE102F5645K-38.60I70D219217+A1.1
Commentary:
SN105HE102
парабола ДНА = 2,5 град
НЕ102 - ПУ - ХВБ с ЦСД " S "
АЦП - 202 - 09 с контр.U пит.и М
оптопара серии - 2
Т out № 178 пл
БП LPS - 112
End Of Commentary

SYSTEM\alaska.dat
data time	0	50	100	150	200	250	300	350	400	450	500	550	600	650	700	750	800	850	900	950	1000	OutsideTemperature
06/04/2019 00:00:00	2,23	2,63	2,97	3,31	3,50	3,61	3,36	2,97	2,63	2,18	1,66	1,17	0,68	0,31	-0,05	-0,32	-0,59	-0,86	-1,14	-1,38	-1,61	2,14
06/04/2019 00:05:00	2,20	2,64	3,12	3,52	3,65	3,61	3,32	2,89	2,42	1,91	1,36	0,87	0,38	0,04	-0,30	-0,54	-0,79	-1,04	-1,29	-1,51	-1,73	2,13
06/04/2019 00:10:00	2,18	2,42	2,81	3,26	3,57	3,66	3,52	3,17	2,72	2,28	1,79	1,29	0,79	0,40	0,01	-0,29	-0,59	-0,89	-1,19	-1,44	-1,68	2,11
06/04/2019 00:15:00	2,06	2,57	3,06	3,46	3,61	3,61	3,32	2,90	2,49	2,03	1,54	1,11	0,68	0,37	0,07	-0,15	-0,37	-0,61	-0,85	-1,07	-1,28	1,66
06/04/2019 00:20:00	2,02	2,62	3,07	3,50	3,69	3,59	3,29	2,85	2,35	1,93	1,50	1,10	0,69	0,40	0,11	-0,13	-0,37	-0,62	-0,87	-1,09	-1,31	1,85
06/04/2019 00:25:00	2,14	2,55	3,05	3,53	3,74	3,57	3,32	2,94	2,50	2,00	1,47	1,02	0,57	0,27	-0,02	-0,23	-0,44	-0,66	-0,88	-1,08	-1,29	1,85
06/04/2019 00:30:00	2,10	2,66	3,06	3,50	3,79	3,82	3,60	3,23	2,78	2,31	1,79	1,27	0,75	0,35	-0,05	-0,35	-0,65	-0,96	-1,27	-1,52	-1,77	1,93
06/04/2019 00:35:00	2,18	2,77	3,16	3,48	3,60	3,53	3,24	2,85	2,52	2,07	1,57	1,14	0,72	0,43	0,14	-0,07	-0,28	-0,51	-0,74	-0,95	-1,16	1,74
06/04/2019 00:40:00	2,17	2,78	3,16	3,54	3,76	3,67	3,43	3,08	2,71	2,21	1,65	1,13	0,62	0,25	-0,12	-0,38	-0,64	-0,91	-1,18	-1,42	-1,65	1,88
06/04/2019 00:45:00	2,18	2,69	3,21	3,68	3,85	3,68	3,36	2,91	2,42	1,92	1,41	0,98	0,54	0,25	-0,04	-0,25	-0,46	-0,68	-0,90	-1,11	-1,31	2,10
06/04/2019 00:50:00	2,21	2,74	3,28	3,76	3,90	3,80	3,38	2,80	2,22	1,75	1,30	0,88	0,47	0,19	-0,09	-0,32	-0,54	-0,78	-1,01	-1,22	-1,43	2,15
06/04/2019 00:55:00	2,23	2,66	3,12	3,56	3,78	3,79	3,55	3,17	2,80	2,26	1,63	1,07	0,51	0,12	-0,27	-0,53	-0,80	-1,07	-1,34	-1,57	-1,80	1,96
06/04/2019 01:00:00	2,16	2,65	3,25	3,74	3,90	3,84	3,51	3,01	2,47	1,94	1,39	0,90	0,40	0,07	-0,27	-0,51	-0,76	-1,01	-1,26	-1,47	-1,69	2,06
06/04/2019 01:05:00	2,09	2,72	3,33	3,86	4,02	3,76	3,37	2,83	2,24	1,73	1,23	0,80	0,38	0,11	-0,16	-0,37	-0,57	-0,78	-1,00	-1,19	-1,39	1,88
06/04/2019 01:10:00	2,16	2,67	3,19	3,68	3,89	3,77	3,45	2,97	2,46	1,97	1,47	1,02	0,56	0,25	-0,06	-0,30	-0,54	-0,78	-1,02	-1,24	-1,45	1,86
06/04/2019 01:15:00	2,07	2,58	3,16	3,77	4,09	4,02	3,69	3,18	2,64	2,11	1,56	1,04	0,52	0,14	-0,24	-0,52	-0,80	-1,08	-1,35	-1,58	-1,81	1,95
06/04/2019 01:20:00	2,11	2,60	3,17	3,71	3,97	3,87	3,57	3,08	2,49	1,98	1,46	0,97	0,47	0,11	-0,24	-0,51	-0,78	-1,05	-1,32	-1,55	-1,78	1,97
06/04/2019 01:25:00	2,08	2,70	3,21	3,71	3,95	3,74	3,48	3,06	2,52	2,01	1,47	0,99	0,50	0,16	-0,19	-0,44	-0,69	-0,95	-1,21	-1,43	-1,66	1,95
06/04/2019 01:30:00	2,01	2,68	3,31	3,90	4,14	4,01	3,65	3,13	2,59	2,00	1,38	0,83	0,29	-0,09	-0,46	-0,72	-0,98	-1,24	-1,49	-1,72	-1,94	1,95
06/04/2019 01:35:00	1,99	2,54	3,18	3,79	4,07	4,05	3,65	3,08	2,57	2,01	1,40	0,85	0,31	-0,07	-0,45	-0,72	-0,99	-1,25	-1,52	-1,74	-1,96	1,99
06/04/2019 01:40:00	1,91	2,56	3,08	3,61	3,92	3,95	3,79	3,43	2,93	2,41	1,84	1,28	0,72	0,29	-0,13	-0,45	-0,76	-1,08	-1,40	-1,65	-1,91	1,86
06/04/2019 01:45:00	1,83	2,28	2,89	3,45	3,64	3,40	2,99	2,45	1,92	1,43	0,94	0,54	0,14	-0,10	-0,34	-0,52	-0,70	-0,89	-1,07	-1,26	-1,44	1,73
06/04/2019 01:50:00	1,70	2,20	2,81	3,40	3,68	3,67	3,35	2,88	2,41	1,91	1,37	0,89	0,41	0,07	-0,27	-0,52	-0,76	-1,01	-1,26	-1,48	-1,69	1,61
06/04/2019 01:55:00	1,73	2,34	2,98	3,57	3,80	3,66	3,38	2,92	2,34	1,85	1,37	0,94	0,51	0,21	-0,08	-0,31	-0,54	-0,78	-1,02	-1,23	-1,44	1,69
06/04/2019 02:00:00	1,72	2,46	3,00	3,51	3,75	3,58	3,30	2,90	2,49	1,99	1,46	1,01	0,56	0,25	-0,05	-0,27	-0,48	-0,71	-0,94	-1,15	-1,36	1,68
06/04/2019 02:05:00	1,81	2,60	3,16	3,60	3,78	3,79	3,45	2,96	2,46	1,98	1,48	1,00	0,53	0,18	-0,18	-0,44	-0,71	-0,99	-1,27	-1,50	-1,73	1,61
06/04/2019 02:10:00	1,72	2,35	2,98	3,56	3,83	3,81	3,47	2,98	2,53	2,01	1,45	0,94	0,44	0,09	-0,26	-0,51	-0,75	-1,00	-1,26	-1,47	-1,69	1,63
06/04/2019 02:15:00	1,68	2,61	3,23	3,74	3,94	3,82	3,51	3,05	2,57	2,04	1,47	0,98	0,48	0,13	-0,21	-0,46	-0,70	-0,96	-1,22	-1,44	-1,66	1,64
06/04/2019 02:20:00	1,57	2,42	3,21	3,88	4,10	3,88	3,45	2,86	2,24	1,69	1,16	0,71	0,26	-0,03	-0,32	-0,54	-0,75	-0,96	-1,18	-1,38	-1,58	1,49
06/04/2019 02:25:00	1,61	2,38	3,07	3,69	3,95	3,79	3,42	2,88	2,32	1,82	1,32	0,88	0,44	0,14	-0,16	-0,39	-0,62	-0,85	-1,09	-1,30	-1,50	1,31
